date,close
2013-04-09,100.267
2013-04-10,100.296
2013-04-11,100.302
2013-04-12,100.352
2013-04-15,100.425
2013-04-16,100.516
2013-04-17,100.601
2013-04-18,100.359
2013-04-19,100.11
2013-04-22,99.859
2013-04-23,100.145
2013-04-24,100.154
2013-04-25,100.289
2013-04-26,100.357
2013-05-02,100.497
2013-05-03,100.503
2013-05-06,100.481
2013-05-07,100.53
2013-05-08,100.52
2013-05-09,100.519
2013-05-10,100.552
2013-05-13,100.521
2013-05-14,100.513
2013-05-15,100.474
2013-05-16,100.351
2013-05-17,100.456
2013-05-20,100.428
2013-05-21,100.35
2013-05-22,100.371
2013-05-23,100.364
2013-05-24,100.38
2013-05-27,100.484
2013-05-28,100.49
2013-05-29,100.485
2013-05-30,100.511
2013-05-31,100.503
2013-06-03,100.209
2013-06-04,100.205
2013-06-05,100.18
2013-06-06,100.183
2013-06-07,100.206
2013-06-13,100.211
2013-06-14,100.17
2013-06-17,100.141
2013-06-18,100.088
2013-06-19,99.771
2013-06-20,98.86
2013-06-21,99.031
2013-06-24,99.059
2013-06-25,99.624
2013-06-26,100.033
2013-06-27,100.133
2013-06-28,100.168
2013-07-01,100.161
2013-07-02,100.168
2013-07-03,100.111
2013-07-04,100.108
2013-07-05,100.168
2013-07-08,100.205
2013-07-09,100.075
2013-07-10,100.013
2013-07-11,99.439
2013-07-12,99.285
2013-07-15,99.387
2013-07-16,99.33
2013-07-17,99.157
2013-07-18,99.145
2013-07-19,99.174
2013-07-22,99.106
2013-07-23,99.114
2013-07-24,99.003
2013-07-25,98.95
2013-07-26,99.019
2013-07-29,99.08
2013-07-30,99.195
2013-07-31,99.382
2013-08-01,99.481
2013-08-02,99.28
2013-08-05,99.28
2013-08-06,99.29
2013-08-07,98.946
2013-08-08,98.79
2013-08-09,98.761
2013-08-12,98.64
2013-08-13,98.47
2013-08-14,98.201
2013-08-15,98.232
2013-08-16,98.437
2013-08-19,98.004
2013-08-20,98.047
2013-08-21,98.081
2013-08-22,98.002
2013-08-23,98.258
2013-08-26,98.303
2013-08-27,98.306
2013-08-28,97.966
2013-08-29,98.015
2013-08-30,98.137
2013-09-02,98.124
2013-09-03,98.073
2013-09-04,98.014
2013-09-05,97.957
2013-09-06,97.905
2013-09-09,97.824
2013-09-10,97.737
2013-09-11,97.402
2013-09-12,97.351
2013-09-13,97.411
2013-09-16,97.708
2013-09-17,97.759
2013-09-18,97.907
2013-09-23,97.948
2013-09-24,97.788
2013-09-25,97.887
2013-09-26,98.129
2013-09-27,98.091
2013-09-30,98.138
2013-10-08,98.186
2013-10-09,98.259
2013-10-10,98.201
2013-10-11,98.187
2013-10-14,98.005
2013-10-15,97.991
2013-10-16,98.069
2013-10-17,97.873
2013-10-18,97.884
2013-10-21,97.854
2013-10-22,97.809
2013-10-23,97.85
2013-10-24,97.687
2013-10-25,97.592
2013-10-28,97.577
2013-10-29,97.489
2013-10-30,97.438
2013-10-31,97.737
2013-11-01,97.817
2013-11-04,97.702
2013-11-05,97.575
2013-11-06,97.298
2013-11-07,96.819
2013-11-08,96.436
2013-11-11,96.0
2013-11-12,96.213
2013-11-13,95.791
2013-11-14,96.156
2013-11-15,95.784
2013-11-18,95.614
2013-11-19,95.9
2013-11-20,95.98
2013-11-21,96.17
2013-11-22,96.523
2013-11-25,96.442
2013-11-26,96.4
2013-11-27,96.611
2013-11-28,96.614
2013-11-29,96.617
2013-12-02,95.93
2013-12-03,96.286
2013-12-04,96.378
2013-12-05,96.471
2013-12-06,96.424
2013-12-09,96.208
2013-12-10,95.971
2013-12-11,95.965
2013-12-12,96.215
2013-12-13,96.247
2013-12-16,96.151
2013-12-17,96.107
2013-12-18,96.024
2013-12-19,95.876
2013-12-20,95.9
2013-12-23,96.017
2013-12-24,95.993
2013-12-25,96.089
2013-12-26,96.147
2013-12-27,96.043
2013-12-30,96.053
2013-12-31,96.278
2014-01-02,96.106
2014-01-03,95.851
