date,close
2005-01-04,986.927
2005-01-05,1003.633
2005-01-06,994.595
2005-01-07,997.606
2005-01-10,1006.337
2005-01-11,1008.343
2005-01-12,1008.62
2005-01-13,1013.07
2005-01-14,1000.169
2005-01-17,977.522
2005-01-18,991.419
2005-01-19,986.241
2005-01-20,972.463
2005-01-21,988.519
2005-01-24,1008.175
2005-01-25,999.553
2005-01-26,987.955
2005-01-27,971.373
2005-01-28,952.413
2005-01-31,922.653
2005-02-01,913.331
2005-02-02,964.243
2005-02-03,945.312
2005-02-04,962.028
2005-02-16,972.337
2005-02-17,977.272
2005-02-18,964.769
2005-02-21,981.819
2005-02-22,1007.688
2005-02-23,1019.258
2005-02-24,1024.446
2005-02-25,1024.118
2005-02-28,1020.847
2005-03-01,1021.162
2005-03-02,1006.148
2005-03-03,1011.288
2005-03-04,1003.21
2005-03-07,1006.953
2005-03-08,1029.457
2005-03-09,1032.55
2005-03-10,1005.545
2005-03-11,1009.434
2005-03-14,1007.766
2005-03-15,993.831
2005-03-16,983.916
2005-03-17,970.966
2005-03-18,949.509
2005-03-21,949.553
2005-03-22,922.564
2005-03-23,923.194
2005-03-24,933.347
2005-03-25,931.417
2005-03-28,922.923
2005-03-29,916.811
2005-03-30,888.949
2005-03-31,896.068
2005-04-01,927.546
2005-04-04,909.87
2005-04-05,901.744
2005-04-06,918.557
2005-04-07,932.333
2005-04-08,949.457
2005-04-11,948.509
2005-04-12,927.41
2005-04-13,950.229
2005-04-14,935.425
2005-04-15,913.271
2005-04-18,901.118
2005-04-19,902.785
2005-04-20,884.083
2005-04-21,867.328
2005-04-22,857.401
2005-04-25,841.058
2005-04-26,855.24
2005-04-27,839.953
2005-04-28,860.616
2005-04-29,847.611
2005-05-09,818.399
2005-05-10,818.088
2005-05-11,811.57
2005-05-12,807.51
2005-05-13,814.878
2005-05-16,808.171
2005-05-17,818.455
2005-05-18,824.643
2005-05-19,824.94
2005-05-20,819.13
2005-05-23,793.724
2005-05-24,808.743
2005-05-25,809.697
2005-05-26,799.024
2005-05-27,790.998
2005-05-30,797.532
2005-05-31,796.872
2005-06-01,778.673
2005-06-02,769.421
2005-06-03,765.967
